"date","initials","day12","est_age","site","nest","brood","eggs","mom_band","dad_band","band","feathers","rwl","mites_nestling","lysis_amt","mass","survived","nestling_notes","mites_pt","nest_notes","nestling_manipulated","nestling_treatment","nestling_manipulation_date","lysis","nestling_num","year","mites","mom_origin","dad_origin","original_site","original_nest","additional_data","clutch_size","max_brood","mites_nest","plasma_amount","slides","tarsus","nestling_manipulation","plasma","sex","mom_biol_band","dad_biol_band"
"2022-06-21","HKD, IJM","N","13","Martin","1","1","0",NA,NA,"2811-83232","Y","65.5","0","1/4","21.15","Y","",NA,"","N",NA,NA,"Y","1/3","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-21","HKD, IJM","N","13","Martin","1","1","0",NA,NA,"2811-83233","Y","65","0","1/10","22.63","Y","",NA,"","N",NA,NA,"Y","2/3","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-21","HKD, IJM","N","13","Martin","1","1","0",NA,NA,"2811-83234","Y","62","0","1/6","21.11","Y","",NA,"","N",NA,NA,"Y","3/3","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-25","SG, APP","Y","12","Goodwill","1","1","0",NA,NA,"2811-83235","Y","49.75","0","1/4","16.82","Y","D11",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","5/5","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-25","SG, APP","Y","12","Goodwill","1","1","0",NA,NA,"2811-83236","Y","50","0","1/3","18.21","Y","",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","2/5","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-25","SG, APP","Y","12","Goodwill","1","1","0",NA,NA,"2811-83237","Y","53.25","0","1/2","17.59","Y","D11",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","4/5","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-25","SG, APP","Y","12","Goodwill","1","1","0",NA,NA,"2811-83238","Y","47.25","0","1/2","16.66","Y","D11",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","3/5","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-25","SG, APP","Y","12","Goodwill","1","1","0",NA,NA,"2811-83239","Y","53.25","0","1/3","18.61","Y","",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","1/5","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-26","SG, NC","Y","12","Cooks","2","1","0","","","2811-83240","Y","59.5","2","1/2","23.57","Y","",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","1/1","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-26","SG, NC","Y","12","Colorado Horse Rescue","25","1","0","","","2811-83241","Y","53.75","0","1/4","17.51","Y","D11",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","4/4","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-26","SG, NC","Y","12","Colorado Horse Rescue","25","1","0","","","2811-83242","Y","53.25","0","1/2","16.94","Y","",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","1/4","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-26","SG, NC","Y","12","Colorado Horse Rescue","25","1","0","","","2811-83243","Y","55","0","1/2","18.25","Y","",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","2/4","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-26","SG, NC","Y","12","Colorado Horse Rescue","25","1","0","","","2811-83244","Y","52.25","0","1/3","18.56","Y","D11",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","3/4","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-27","SRG, IJM, HKD","Y","12","Graffiti House","1","1",NA,NA,NA,"2811-83245","Y","46","0","1/8","16.86","Y","D11; named Blue Bob",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","2/2","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-27","SRG, IJM, HKD","Y","12","Graffiti House","1","1",NA,NA,NA,"2811-83246","Y","57","0",NA,"19.94","Y","tried to bleed on both sides",NA,"","Y","iButton in nest and nestling measures taken",NA,"N","1/2","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-27","SRG, IJM, HKD","N","13","Baseline","14","1",NA,NA,NA,"2811-83247","Y","49","0","1/16","18.98","Y","",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","1/3","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-27","SRG, IJM, HKD","N","13","Baseline","14","1",NA,NA,NA,"2811-83248","Y","50","0","1/3","17.53","Y","",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","2/3","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-27","SRG, IJM, HKD","N","13","Baseline","14","1",NA,NA,NA,"2811-83249","Y","44.25","0","1/32","14.07","Y","D11",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","3/3","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-27","SRG, IJM, HKD","N","13","Lot 554","1","1",NA,NA,NA,"2811-83250","Y","57.5","4","1/4","18.8","Y","",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","1/4","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-27","SRG, IJM, HKD","N","13","Lot 554","1","1",NA,NA,NA,"2811-83251","Y","55","3","2/3","17.94","Y","",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","2/4","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-27","SRG, IJM, HKD","N","13","Lot 554","1","1",NA,NA,NA,"2811-83252","Y","47.75","5","1/5","17.5","Y","D11",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","3/4","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-27","SRG, IJM, HKD","N","13","Lot 554","1","1",NA,NA,NA,"2811-83253","Y","50","6","1/4","17.24","Y","D11",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","4/4","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-28","SRG, IJM","Y","12","Make Believe","14","1","0","","","2811-83254","Y","61","0","1/2","17.78","Y","",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","1/4","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-28","SRG,IJM","Y","12","Make Believe","14","1","0","","","2811-83255","Y","57.25","0","2/3","18.42","Y","",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","2/4","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-28","SRG,IJM","Y","12","Make Believe","14","1","0","","","2811-83256","Y","53","0","1/3","15.66","Y","",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","3/4","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-28","SRG,IJM","Y","12","Make Believe","14","1","0","","","2811-83257","Y","53","0","1/3","15.83","Y","",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","4/4","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-28","SG, IJM","N","13","Cooks","31","1","0","","","2811-83258","Y","56.5","0","1/2","20.47","Y","",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","1/4","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-28","SG, IJM","N","13","Cooks","31","1","0","","","2811-83259","Y","56.25","0","1/3","19.08","Y","D12",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","2/4","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-28","SG, IJM","N","13","Cooks","31","1","0","","","2811-83260","Y","58","0","1/3","19.61","Y","D12",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","3/4","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-28","SG, IJM","N","13","Cooks","31","1","0","","","2811-83261","Y","56","0","1/5","19.78","Y","",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","4/4","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-28","SRG, IJM","Y","12","Colorado Horse Rescue","43","1","0","2850-57736","2850-57567","2811-83262","Y","55","0","1/2","16.12","Y","",NA,"","N",NA,NA,"Y","1/5","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-28","SRG, IJM","Y","12","Colorado Horse Rescue","43","1","0","2850-57736","2850-57567","2811-83263","Y","42","0","1/2","10.36","Y","did not get blood or feathers (6/28) collected blood and feathers; new mass 9.59 (6/30)",NA,"","N",NA,NA,"Y","2/5","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-28","SRG, IJM","Y","12","Colorado Horse Rescue","43","1","0","2850-57736","2850-57567","2811-83264","Y","51","0","3/4","15.71","Y","",NA,"","N",NA,NA,"Y","3/5","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-28","SRG, IJM","Y","12","Colorado Horse Rescue","43","1","0","2850-57736","2850-57567","2811-83265","Y","54","0","1/3","19.06","Y","",NA,"","N",NA,NA,"Y","4/5","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-29","SRG, IJM","Y","12","Violet Apartments","2","1",NA,NA,NA,"2811-83266","Y","58.5","2","1/2","22.25","Y","",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","1/3","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-29","SRG, IJM","Y","12","Violet Apartments","2","1",NA,NA,NA,"2811-83267","Y","58","3","1/4","22.26","Y","",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","2/3","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-29","SRG, IJM","Y","12","Violet Apartments","2","1",NA,NA,NA,"2811-83268","Y","52.25","0","1/2","20.17","Y","D11",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","3/3","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-29","SRG, IJM","N","13","Baseline","5","1",NA,NA,NA,"2811-83269","Y","50.75","0","1/2","19.87","Y","D13",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","1/5","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-29","SRG, IJM","N","13","Baseline","5","1",NA,NA,NA,"2811-83270","Y","51","1","1/2","20.14","Y","D13",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","2/5","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-29","SRG, IJM","N","13","Baseline","5","1",NA,NA,NA,"2811-83271","Y","50","0","2/3","18.74","Y","D13",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","3/5","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-29","SRG, IJM","N","13","Baseline","5","1",NA,NA,NA,"2811-83272","Y","42.5","0","1/3","15.13","Y","D12",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","4/5","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-29","SRG, IJM","N","13","Baseline","5","1",NA,NA,NA,"2811-83273","Y","41.5","1","2/3","15.6","Y","D12",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","5/5","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-30","SG, DRS","Y","12","Colorado Horse Rescue","74","1","0","","","2811-83274","Y","54","0","1/4","19.12","Y","",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","1/3","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-30","SG, DRS","Y","12","Colorado Horse Rescue","74","1","0","","","2811-83275","Y","52","0","1/3","16.98","Y","",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","2/3","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-30","SG, DRS","Y","12","Colorado Horse Rescue","74","1","0","","","2811-83276","Y","50.5","0","1/2","16.83","Y","",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","3/3","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-30","SRG, DRS","Y","12","Colorado Horse Rescue","4","1","0","2850-57585","2811-83208","2811-83277","Y","56.5","0","1/3","14.79","Y","",NA,"","N",NA,NA,"Y","1/3","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-30","SRG, DRS","Y","12","Colorado Horse Rescue","4","1","0","2850-57585","2811-83208","2811-83278","Y","58","0","1/3","15.56","Y","",NA,"","N",NA,NA,"Y","2/3","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-30","SRG, DRS","Y","12","Colorado Horse Rescue","4","1","0","2850-57585","2811-83208","2811-83279","Y","54","0","1/3","14.94","Y","",NA,"","N",NA,NA,"Y","3/3","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-30","SRG, DRS","Y","12","Blue Cloud","5","1",NA,"","","2811-83280","Y","50.75","0","1/4","20.64","Y","",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","1/1","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-30","SRG, DRS","Y","12","Dome House","1","1",NA,"","","2811-83281","Y","50.5","1","3/4","15.8","Y","",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","1/2","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-30","SRG, DRS","Y","12","Dome House","1","1",NA,"","","2811-83282","Y","43.5","0","1/3","13.02","Y","",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","2/2","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-30","SRG, DRS","N","13","Make Believe","26","1",NA,"","","2811-83283","Y","62.5","0","3/4","20.47","Y","",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","1/4","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-30","SRG, DRS","N","13","Make Believe","26","1",NA,"","","2811-83284","Y","62.75","0","1/4","18.89","Y","",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","2/4","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-30","SRG, DRS","N","13","Make Believe","26","1",NA,"","","2811-83285","Y","59.5","0","3/4","18.85","Y","",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","3/4","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-30","SRG, IJM","N","13","Make Believe","26","1",NA,"","","2811-83286","Y","58.75","0","1/2","19.16","Y","",NA,"","N",NA,NA,"Y","4/4","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-07-01","SRG, IJM","Y","12","Moorhead","2","1",NA,NA,NA,"2811-83287","Y","52.75","0","1/8","17.74","Y","",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","1/3","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-07-01","SRG, IJM","Y","12","Moorhead","2","1",NA,NA,NA,"2811-83288","Y","52","0","2/3","19.55","Y","D11",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","2/3","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-07-01","SRG, IJM","Y","12","Moorhead","2","1",NA,NA,NA,"2811-83289","Y","50","0","1/3","18.4","Y","D11",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","3/3","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-07-02","SG, IJM","N","13","Make Believe","8","1","0","","","2811-83290","Y","55.75","0","1/3","18.24","Y","",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","2/2","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-07-02","SS, IJM","N","13","Make Believe","8","1","0","","","2811-83291","Y","54.5","0","2/5","18.65","Y","D11",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","1/2","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-07-02","SRG","N","13","Make Believe","34","1","0","2850-57653","2850-57668","2811-83292","Y","62.5","0","1/2","22.68","Y","seems like day 14",NA,"oldest nestlings seem older than 13, possibly day 14","N",NA,NA,"Y","1/4","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-07-02","SRG","N","13","Make Believe","34","1","0","2850-57653","2850-57668","2811-83293","Y","63","0","3/4","19.44","Y","seems like day 14",NA,"oldest nestlings seem older than 13, possibly day 14","N",NA,NA,"Y","2/4","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-07-02","SRG","N","13","Make Believe","34","1","0","2850-57653","2850-57668","2811-83294","Y","56.25","0","1/4","20.96","Y","",NA,"oldest nestlings seem older than 13, possibly day 14","N",NA,NA,"Y","3/4","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-07-02","SRG","N","13","Make Believe","34","1","0","2850-57653","2850-57668","2811-83295","Y","60","0","1/2","20.47","Y","",NA,"oldest nestlings seem older than 13, possibly day 14","N",NA,NA,"Y","4/4","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-07-03","SRG, IJM","N","13","Gilpin","1","1",NA,NA,NA,"2811-83296","Y","61.5","0","1/4","21.23","Y","",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","1/4","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-07-03","SRG, IJM","N","13","Gilpin","1","1",NA,NA,NA,"2811-83297","Y","56.5","0","1/4","21.88","Y","D12",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","2/4","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-07-03","SRG, IJM","N","13","Gilpin","1","1",NA,NA,NA,"2811-83298","Y","58.75","0","1/2","21.25","Y","D12",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","3/4","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-07-03","SRG, IJM","N","13","Gilpin","1","1",NA,NA,NA,"2811-83299","Y","49.75","0","1/2","21.29","Y","D11",NA,"","Y","iButton in nest and nestling measures taken",NA,"Y","4/4","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-07-05","SRG","N","13","Colorado Horse Rescue","112","1","0","2850-57879","2850-57647","2811-83300","Y","58","0","1/2","17.46","Y","",NA,"Begged to mirror ealier","N",NA,NA,"Y","1/4","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-17","APP, IJM","N","13","Colorado Horse Rescue","96","1","0","2850-57568","2850-57806","2811-83301","Y","62","0","1/2","15.22","Y","only normal nestling",NA,"3 of the nestlings were very skinny, nestlings begged in bag and tupperware the whole time we were banding","N",NA,NA,"Y","1/4","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-17","APP, IJM","N","13","Colorado Horse Rescue","96","1","0","2850-57568","2850-57806","2811-83302","Y","49.5","0","1/8","11.42","Y","small, underdeveloped",NA,"3 of the nestlings were very skinny, nestlings begged in bag and tupperware the whole time we were banding","N",NA,NA,"Y","2/4","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-17","APP, IJM","N","13","Colorado Horse Rescue","96","1","0","2850-57568","2850-57806","2811-83303","N","41.5","0",NA,"9.02","Y","too small to take blood or feathers",NA,"3 of the nestlings were very skinny, nestlings begged in bag and tupperware the whole time we were banding","N",NA,NA,"N","3/4","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-06-17","APP, IJM","N","13","Colorado Horse Rescue","96","1","0","2850-57568","2850-57806","2811-83304","Y","52","0","1/8","11.02","Y","so small and underdeveloped",NA,"3 of the nestlings were very skinny, nestlings begged in bag and tupperware the whole time we were banding","N",NA,NA,"Y","4/4","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-07-06","NC, IJM, APP","N","14","Colorado Horse Rescue","99","1","0","2850-57883","2850-57578","2811-83305","N","45","0","1/3","13.27","Y","D9",NA,"","N",NA,NA,"Y","1/5","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-07-06","NC, IJM, APP","N","14","Colorado Horse Rescue","99","1","0","2850-57883","2850-57578","2811-83306","Y","53.5","0","1/2","16.74","Y","D12",NA,"","N",NA,NA,"Y","2/5","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-07-06","NC, IJM, APP","N","14","Colorado Horse Rescue","99","1","0","2850-57883","2850-57578","2811-83307","Y","64.5","0","1/2","16.69","Y","D14",NA,"","N",NA,NA,"Y","3/5","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-07-06","NC, IJM, APP","N","14","Colorado Horse Rescue","99","1","0","2850-57883","2850-57578","2811-83308","Y","63","0","1/2","17.89","Y","D13",NA,"","N",NA,NA,"Y","4/5","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-07-06","NC, IJM, APP","N","14","Colorado Horse Rescue","99","1","0","2850-57883","2850-57578","2811-83309","Y","54.5","0","1/2","15.68","Y","D12",NA,"","N",NA,NA,"Y","5/5","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-07-08","APP, HKD","N","18","Martes","1",NA,"0","2850-57692","2850-57691","2811-83310","Y","80","0","1/2","16.55","Y","",NA,"","N",NA,NA,"Y","1/3","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-07-08","APP, HKD","N","18","Martes","1",NA,"0","2850-57692","2850-57691","2811-83311","Y","73","0","1/4","16.43","Y","",NA,"","N",NA,NA,"Y","2/3","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-07-08","APP, HKD","N","13","Boyer","1",NA,"0","UNB","UNB","2811-83312","Y","57","0","1/3","18.37","Y","~D12",NA,"","N",NA,NA,"Y","1/4","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-07-08","APP, HKD","N","13","Boyer","1",NA,"0","UNB","UNB","2811-83313","Y","55","0","2/3","17.31","Y","~D11",NA,"","N",NA,NA,"Y","2/4","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-07-08","APP, HKD","N","13","Boyer","1",NA,"0","UNB","UNB","2811-83314","Y","51","0","1/2","17.61","Y","~D10",NA,"","N",NA,NA,"Y","3/4","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-07-08","APP, HKD","N","13","Boyer","1",NA,"0","UNB","UNB","2811-83315","Y","56.5","0","1/2","18.99","Y","~D13",NA,"","N",NA,NA,"Y","4/4","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-07-10","APP, HKD","N","14","Colorado Horse Rescue","128","1","0","2870-65003","2850-57577","2811-83316","Y","63","0","1/4","16.82","Y","","0","","N",NA,NA,"Y","1/4","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-07-10","APP, HKD","N","14","Colorado Horse Rescue","128","1","0","2870-65003","2850-57577","2811-83317","Y","65","0","1/2","16.92","Y","","0","","N",NA,NA,"Y","2/4","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-07-10","APP, HKD","N","14","Colorado Horse Rescue","128","1","0","2870-65003","2850-57577","2811-83318","Y","56","0","2/3","16.17","Y","","0","","N",NA,NA,"Y","3/4","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-07-10","APP, HKD","N","14","Colorado Horse Rescue","128","1","0","2870-65003","2850-57577","2811-83319","Y","60","0","3/4","14.93","Y","","0","","N",NA,NA,"Y","4/4","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
